Asparagine,HMDB00168,C00152,1218300,1215583,2964379,900763,1611774,1171059,1317267,1136412,1579394,917058,1270469,1716959,1389658,1592607,1380111,1461558,1296591,1176641,1242510,1290338,1262552,1363294,1369349,1159607,1220606,1568233,1340917,1477948,1906391,817060,1734538,820757,978025,1391817,1177157,1101216,1065324,1065333,819421,1152481,1257258,823467,1348131,790278,1065329,980653,795585,671400,976185,1126839,824978,1051945,845233,948738,1021474,1118725,1105344,649996,1554936,779370,1390507,1127889,1274714,970545,1271393,1058978,1395424,1150907,995931,1387185,1167174,1129061,932668,976808,868500,981920,739341
Aspartic Acid,HMDB00191,C00049,564969,574344,712793,572931,732704,809740,533169,577845,850681,640952,932858,594529,823189,656317,664415,564754,690013,1553285,616409,837738,646591,478148,721120,528819,523931,517461,870724,598747,739508,581526,685283,715594,535385,621389,909583,576674,636273,2156811,578820,590390,503869,504111,578816,711727,888575,546536,596155,522124,873830,548341,529799,640100,560341,516144,415635,688520,515238,454194,590346,633056,662594,515868,584829,560165,543739,484190,1328578,547764,480786,1287514,581106,613560,1330463,565204,571828,511444,496080
Homocysteine,HMDB00742,C00155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
S-Methylcysteine,HMDB02108,C22040,209552,160868,250221,124235,182208,219500,154782,178651,190441,119594,190479,205403,166889,184844,143835,164650,151021,203711,178444,184001,191574,170755,157125,144787,160827,179855,185274,169690,134007,143375,195436,346923,140424,175889,237291,154489,135278,242591,287879,132047,202266,178864,203698,154258,320108,237889,155232,165531,201727,187162,186792,184258,169094,127475,167263,199231,223487,143333,194671,194165,171051,227859,180841,198818,269105,195089,255865,173029,200916,226429,158690,316708,232259,109204,181422,128503,213848
1-Methylnicotinamide,HMDB00699,C02918,10491716,5277755,15926395,6273541,6914581,7063163,2185921,5904077,3567140,17538934,5724597,8538511,3432370,5179148,10862274,10808358,5298736,4477236,10828512,7273066,14244967,11352415,8949561,8877961,1836095,17615460,6578413,5596398,5235174,3173422,22637966,4178022,5575275,8330063,5061970,4739984,4490068,1637543,4602646,6014817,7954818,3599483,2864317,3852525,3338097,8987517,5712012,19524806,6609676,2997575,4110630,2667354,2372301,11447122,3653942,9424377,4689516,1344925,5286055,4908588,899042,3030524,4773848,2490627,2784246,1850876,6456675,3882328,2775362,3999374,17998218,4568077,4452125,4362190,1601769,7277490,2430630
Tyramine,HMDB00306,C00483,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4-Aminobenzoic Acid,HMDB01392,C00568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Trigonelline,HMDB00875,C01004,3468813,4213140,7983299,5191930,20188039,2432215,3256869,1561810,1769748,1546169,4006105,3939233,2853487,2486683,2793357,5952204,2825641,12240111,2814928,2637450,14512052,600824,3513832,2956867,1308887,620138,1531737,6273068,9389450,3011999,15541568,14347635,4307145,4628382,2736785,5627867,4607636,5721135,7303042,4108145,1155941,845583,9815656,4839483,8672806,3848838,2671085,2794900,9429414,439669,6513378,3381454,9954940,3404123,4841089,4679755,11040749,1475935,1181977,18311155,5633788,1774711,2316042,10547887,8444077,2305764,2530997,1563065,11973231,4821715,1614531,13335434,1723770,2361241,3261368,10475493,673287
1-Methylimidazole Acetate,HMDB02820,C05828,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Imidazole Propionate,HMDB02271,C20522,276083,214778,541676,194898,342708,142117,156519,178073,410553,196501,311185,680602,76878,140598,492922,135342,139055,367306,273375,222296,359048,182584,173504,154090,58356,588321,139503,237631,362683,266877,180011,456044,190768,143523,222435,246913,221138,196604,257793,154576,117543,187723,233661,332755,222098,90126,183926,410396,230321,261836,326944,197995,218734,143066,N/A,248878,N/A,213923,156368,179241,301919,421048,385592,250345,309199,282994,227788,152759,196931,414216,210614,374235,271935,72598,378914,N/A,N/A
Spermidine,HMDB01257,C00315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4-Guanidinobutanoate,HMDB03464,C01035,13309078,8663729,11323925,8842572,9311850,12051076,14249661,14990199,16297936,13320956,12315282,16179120,17489307,11282963,13207130,11499157,13727686,14429852,9662405,10860209,13672236,10336810,12163152,14349662,8917062,13010694,10159520,11969755,19087563,10067643,10070294,8559136,6741719,11894955,11779206,12186550,15670518,12942365,10027579,10962442,11343732,8243933,12029405,9899683,12710152,9379750,9299769,11347029,13901233,11638871,10209572,8237733,12073865,10945302,11838103,8682975,11330040,7425200,10828931,7575937,8631747,12067577,11324061,9998416,14306991,7653638,12172003,9457657,14491026,12270563,10592411,7633366,11034878,14344883,10385606,10684822,6669540
Acetylcholine,HMDB00895,C01996,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glutamine,HMDB00641,C00064,112492968,98610622,102459871,65474085,93468269,108875224,72510007,97869598,96647705,91950680,82843178,104019054,87963709,92196430,96105836,89792011,107105175,85345226,85002268,88882986,77316785,88401678,94171905,70969751,93204353,81833933,84086059,91642516,86113531,69980846,102909125,78202122,78557164,104790825,76023465,83977004,95442591,66852833,71386842,81240852,81622996,52782034,77292759,63248738,72801202,74910160,83548888,79828786,78528712,79969883,65095514,83734313,68763338,66516018,56141205,97162654,60000580,67804842,94211887,68788362,88258246,63566693,64583060,81383237,92065349,88360052,98361607,94638228,85945124,80983325,71850095,86052704,75630921,59199821,65792376,66690466,78153976
Lysine,HMDB00182,C00047,24182939,26683658,75926834,15925345,35692055,27273331,24720159,18517485,27160241,14674712,40180963,33789796,40810614,32537365,31704175,38333325,23089744,24876193,32669176,30918380,19256199,32528076,21714756,14660325,40095449,29009773,35644765,28916045,22337494,16377611,15845153,23721001,23562609,20736936,27174219,25016677,16129636,36686082,24695468,14486757,19803285,18622317,25622592,14430068,18749919,30165656,23469235,16990377,12935674,21810398,18111280,23948610,20730276,13904929,38335521,32629414,29471677,9003374,27627157,17333475,50366676,18035143,40714520,46641641,21967141,25941895,36693125,20513474,26019508,34193427,26804993,21286706,28256446,17328604,20846852,14346888,22348659
Deoxycarnitine,HMDB01161,C01181,459645,214517,396087,258114,263036,365336,447406,510881,522475,519556,356789,481464,551019,355755,409729,375163,397581,565760,267535,440023,431598,359252,406516,467356,257608,431908,317107,409801,626071,382957,300556,267128,176183,349610,410772,384998,462834,435612,335322,307774,373722,338352,394313,298385,438735,299112,279704,379144,471542,385472,369549,244535,467116,365929,452895,299399,387577,225853,360739,256203,295072,377906,397165,332374,451804,262865,384633,322179,448524,407653,393769,245333,366630,456941,383317,338147,214575
Glutamic acid,HMDB0000148,C00025,5614882,7059820,15907924,4215694,9739037,9640000,6957401,6500942,11079211,3999986,16986680,6566053,11622411,10217039,6833712,6348030,7584292,24334724,4315894,11095706,7116569,5327943,10775463,5437802,5608279,4401078,11724335,6682830,11292936,5932592,7737695,6564039,4901693,5850751,15124098,5400308,4889436,21670004,5028458,6676845,5457093,4017449,3994133,6957652,14455900,4452246,4413175,3639655,4260158,4292792,7627092,5384361,5517675,4048138,4058314,11288243,4648894,4113160,3698166,4755511,8976032,5177715,5261494,7238238,6007413,4364307,10375875,3748784,3922458,8710086,7855227,5455443,9043873,3959983,5131807,5109713,4467158
Methionine,HMDB00696,C00073,2546765,1254702,3031343,1136484,1518542,2540617,2116592,1723526,2485662,2139936,1716122,1953147,2701666,2102684,2286419,3222912,2262416,1781608,1781546,3201770,2402758,2434982,2127235,3031428,1681033,2315331,2552057,2383731,1428869,1651108,2900693,1415385,1287103,2436239,2391755,2266072,1830909,1776986,1772512,1626235,1740250,1278846,1780194,1879855,1560165,1714057,1421953,1504493,1210707,1774332,1512873,1728379,1664047,1882643,1736710,1763419,1833746,1495712,2216017,1505971,1764277,2328201,1867683,2335951,2850276,1859591,2179318,2381380,2156672,1885526,1376845,1581708,1869866,1323312,1904308,1393847,986525
Guanine,HMDB00132,C00242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cystamine,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Histidine,HMDB00177,C00135,38305590,33700287,68641356,25412527,49627882,39074701,32286162,31458724,51121755,30163992,38172139,38825170,50428902,48241871,38250371,43018943,41940828,50868834,36336338,40523585,35055810,40244240,43412936,34407064,32019540,38037931,42453262,38006650,38204402,36367178,40961473,33838723,32627801,39482927,46099867,36546901,37558537,46749256,32031252,25696463,27225052,20324602,32725503,26972481,27890641,30521072,30142157,26604049,30728964,31781213,28140771,29789440,29941868,27665396,24000819,40940058,31015259,23327629,38185916,26185539,36122067,32439739,33826501,41536199,36945620,34228943,41737818,31268634,30767791,43467902,34548662,28980559,40196217,28568126,28505906,24855729,21383491
Serotonin,HMDB00259,C00780,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tryptamine,HMDB00303,C00398,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Carnitine,HMDB00062,C00487,37476411,35099969,70727777,34743771,51025045,41672781,14721858,42019977,45116027,52239891,62135509,40371927,43009622,37964653,30225665,38543123,36327240,35107542,28640115,48154991,44988791,37315554,43175578,22427305,37628608,55818716,48817864,33169513,42018609,41813057,32416689,37120815,37881595,34735185,42174050,35369671,34890910,47909411,32255897,26292877,41348665,31754563,33435280,28799768,29676979,41512600,36689070,45263182,33479929,30584516,34265376,34585356,35938336,40981775,39215104,41382029,45252695,27750106,37621562,34187284,35922832,40515396,46704930,32590124,32114972,36533157,40651333,30265473,39274789,33001871,35436683,33817801,34806362,39345067,32356171,27116820,36464535
Phenylalanine,HMDB00159,C00079,27821263,21183961,34739662,11386147,18067884,21842630,25219199,20317668,28741334,12089905,20857239,19786850,26370684,27409439,16388864,22710405,22726436,25962041,18048186,26358785,19543071,21499286,28393861,15987012,19740048,25453100,22522620,22566838,17214313,18378528,20947127,20593849,16715655,20107643,23122795,21459832,18671652,29005424,18527275,15364997,20804936,13078568,14950354,18666055,17122030,24482356,20491726,18794662,18239037,18491689,19057895,19858754,13335923,15978636,19427092,25572378,20187903,14042176,28246718,13660638,25478353,20929186,21070370,24676604,22296609,20327794,31539057,19053253,22071464,22763459,17899042,22188381,23497525,12374258,16033912,16093275,16238881
Methionine Sulfoxide,HMDB02005,C02989,573216,348807,1765713,363769,518940,458907,1075682,322962,741391,750190,472037,654796,1800506,519564,1051738,1275517,491757,888912,765635,963771,856117,542443,507480,1074446,492272,489825,644565,495298,891355,588590,1537782,327192,350093,659347,862473,477143,689499,468216,394263,375088,632042,446044,1742795,668690,721186,425998,328493,344660,285061,457219,324538,449849,803246,826787,343282,530388,529374,424337,401702,536894,511611,461083,357736,385066,1367412,333025,416077,870751,682849,689110,386341,367581,527699,460367,446590,342273,306272
7-Methylguanine,HMDB00897,C02242,449468,497403,587888,317395,383895,403303,223198,454542,486497,444015,423541,422678,360635,383702,410618,311369,460760,322319,498410,328892,379811,326123,388830,207532,236250,523248,216592,335422,537405,384686,485711,312103,294937,369658,355596,363409,388253,275603,280966,363357,324673,336278,382077,207133,363017,261360,326723,354399,521640,330147,283470,289687,353866,439704,240341,270728,268575,356694,430127,300815,278709,326992,392941,284735,364020,253110,327832,281922,259151,225100,316047,336149,363409,353513,349154,329107,281096
Normetanephrine,HMDB00819,C05589,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Taurocyamine,HMDB03584,C01959,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pyridoxamine,HMDB01431,C00534,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/3-Methylhistidine,HMDB00001,C01152,4689210,11179072,13206485,2802095,49994657,3892520,2658786,3124153,4653991,2526790,6927505,3644618,5393485,5770465,4216239,17898376,3591299,4657803,3216655,12164304,3987469,3343612,2110174,8269387,1819366,6142003,3038820,3089276,3552473,7863996,5602984,1843647,3231525,3872861,7034805,3213627,2948701,3780042,3296346,1763283,1770039,1713854,4847318,2102044,4744752,10006668,3594746,2790910,3988387,3766852,4807087,4674439,2300051,7222983,5618459,18790130,3655540,2505585,3289869,3644728,4255665,3992552,6090578,2890759,2875688,2275691,11148072,6946289,2412303,7341526,5096375,2484968,8374798,4467961,3366024,2348365,3842119
Norepinephrine,HMDB00216,C00547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
n-Glycylproline,HMDB00721,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arginine,HMDB00517,C00062,65772878,51027670,114507055,41480251,77949150,83085779,68973564,49692356,95505729,42130551,80761936,69798009,85511831,85418056,73404399,66007377,50475259,106866004,67916127,90626871,82587807,75480230,71907867,62853939,65400621,52180924,83491581,84193016,62289835,49184373,55620337,55298879,46764319,64673555,102803290,60738381,62246754,116159116,59125373,39432312,57718500,45810797,69885998,44749431,60462334,65378556,48215464,38079316,55404153,49528337,53312184,46843064,49243396,41797474,47571438,54919160,60543218,31704006,71917906,48727664,88833768,54241081,76265790,70870289,79414163,48872345,78537878,52374349,49938871,71141287,71061352,53834736,71087952,49494822,64369993,51268144,42692556
N-Acetylornithine,HMDB03357,C00437,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cotinine,HMDB01046,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cysteinyl-Glycine (Cys-Gly),HMDB0000078,C01419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Gluconolactone,HMDB00150,C00198,20409,19380,15224,16105,20586,16514,20514,14962,19428,13220,16888,16838,21412,16744,15472,15864,19177,16113,16886,26904,24199,16934,19253,24495,20988,20963,21543,19955,14719,15908,16518,16821,19878,23005,21710,15360,19185,22903,19882,18916,20984,21112,15103,20610,16617,18986,19155,17134,17934,15879,21352,23499,16807,22292,19498,18135,17066,15995,15725,19331,15277,13819,17044,23471,21470,15539,13971,15681,18020,16142,17370,16734,21502,12841,16525,14244,16234
Glucosamine,HMDB0001514,C00329,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Theobromine,HMDB02825,C07480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,7-Dimethylxanthine",HMDB01860,C13747,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrosine,HMDB00158,C00082,1321258,675713,1638182,887704,879419,1350148,1164399,1049078,1407818,566583,1147113,1031567,1115998,1155997,860330,1170348,939719,1346187,762834,1120842,1314001,1135300,1076916,888201,823443,914409,1005411,1126895,936569,753366,1019453,1165557,586645,1144286,1442475,1125092,1008134,1723584,1123190,865684,1279565,915524,1402514,1063104,1324409,1217280,924066,1043271,943304,1169495,842077,1322314,851384,680176,835765,876314,1108007,678768,1166070,923033,1041870,1414350,949432,1121975,1693103,986966,1521995,931880,1057198,1593129,915442,1052457,1649961,597471,1159699,893433,1187635
Epinephrine,HMDB00068,C00788,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Se-Methylselenocysteine,HMDB04113,C05689,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
