dog	code	pop	pct
86098	81	Cocker Spaniel	0.9989
86133	11	American Pitbull Terrier	0.6778
86133	49	Boston Terrier	0.012
86133	92	Doberman Pinscher	0.0114
86133	60	Bull Terrier	0.0152
86133	62	Bullmastiff	0.0106
86133	61	Bulldog	0.0474
86133	245	Staffordshire Bull Terrier	0.1349
86133	76	Chinese Shar-Pei	0.0198
86174	114	German Shepherd Dog	0.0505
86174	230	Siberian Husky	0.1942
86174	214	Rottweiler	0.5058
86174	276	Yorkshire Terrier	0.0125
86174	181	Old English Sheepdog	0.0104
86174	5	Alaskan Malamute	0.0876
86174	219	Samoyed	0.0944
86193	153	Labrador Retriever	0.9989
86198	120	Golden Retriever	0.9989
86203	196	Poodle (Toy)	0.8342
86203	38	Bichon Frise	0.1647
86210	81	Cocker Spaniel	0.9989
86222	120	Golden Retriever	0.014
86222	153	Labrador Retriever	0.0695
86222	46	Border Collie	0.0413
86222	114	German Shepherd Dog	0.0236
86222	11	American Pitbull Terrier	0.3185
86222	51	Boxer	0.0152
86222	87	Dachshund	0.0121
86222	88	Dalmatian	0.0255
86222	92	Doberman Pinscher	0.0137
86222	61	Bulldog	0.0149
86222	214	Rottweiler	0.0111
86222	226	Shetland Sheepdog	0.0106
86222	27	Beagle	0.0426
86222	194	Pomeranian	0.0127
86222	230	Siberian Husky	0.0416
86222	81	Cocker Spaniel	0.0536
86222	263	Vizsla	0.0107
86222	74	Chihuahua	0.0258
86222	82	Collie	0.0144
86222	141	Jack Russell Terrier	0.026
86222	126	Greyhound	0.0122
86222	38	Bichon Frise	0.0153
86222	25	Basset Hound	0.0185
86248	120	Golden Retriever	0.0206
86248	153	Labrador Retriever	0.0184
86248	212	Rhodesian Ridgeback	0.0154
86248	46	Border Collie	0.0147
86248	11	American Pitbull Terrier	0.021
86248	18	Australian Shepherd	0.0146
86248	49	Boston Terrier	0.0196
86248	87	Dachshund	0.0351
86248	88	Dalmatian	0.0128
86248	115	German Shorthaired Pointer	0.0315
86248	154	Lagotto Romagnolo	0.0266
86248	27	Beagle	0.0136
86248	194	Pomeranian	0.0294
86248	276	Yorkshire Terrier	0.0524
86248	196	Poodle (Toy)	0.0651
86248	74	Chihuahua	0.0959
86248	141	Jack Russell Terrier	0.0579
86248	204	Pug	0.0156
86248	228	Shih Tzu	0.0284
86248	38	Bichon Frise	0.0135
86248	130	Havanese	0.0413
86248	262	Village Dog	0.0308
86248	267	West Highland White Terrier	0.0115
86248	246	Standard Schnauzer	0.0178
86248	161	Maltese	0.1319
86253	16	Australian Cattle Dog	0.1633
86253	46	Border Collie	0.0272
86253	114	German Shepherd Dog	0.013
86253	11	American Pitbull Terrier	0.0295
86253	18	Australian Shepherd	0.0855
86253	78	Chow Chow	0.0566
86253	87	Dachshund	0.0174
86253	154	Lagotto Romagnolo	0.026
86253	214	Rottweiler	0.0118
86253	226	Shetland Sheepdog	0.015
86253	230	Siberian Husky	0.2009
86253	263	Vizsla	0.0108
86253	62	Bullmastiff	0.0129
86253	262	Village Dog	0.0536
86253	76	Chinese Shar-Pei	0.1144
86253	5	Alaskan Malamute	0.0161
86291	120	Golden Retriever	0.0223
86291	153	Labrador Retriever	0.0576
86291	11	American Pitbull Terrier	0.2044
86291	49	Boston Terrier	0.0108
86291	51	Boxer	0.079
86291	78	Chow Chow	0.0572
86291	87	Dachshund	0.0398
86291	88	Dalmatian	0.0165
86291	92	Doberman Pinscher	0.0125
86291	214	Rottweiler	0.0563
86291	27	Beagle	0.2919
86291	74	Chihuahua	0.0171
86291	186	Pembroke Welsh Corgi	0.0114
86308	114	German Shepherd Dog	0.0115
86308	153	Labrador Retriever	0.3908
86308	120	Golden Retriever	0.0169
86308	214	Rottweiler	0.0206
86308	173	Newfoundland	0.4352
86308	81	Cocker Spaniel	0.0126
86308	158	Leonberger	0.011
86308	124	Great Pyrenees	0.0135
86312	87	Dachshund	0.0493
86312	153	Labrador Retriever	0.0134
86312	11	American Pitbull Terrier	0.0418
86312	16	Australian Cattle Dog	0.8257
86312	33	Belgian Sheepdog	0.0105
86312	51	Boxer	0.0172
86312	61	Bulldog	0.0181
86364	38	Bichon Frise	0.4514
86364	70	Cavalier King Charles Spaniel	0.5474
86408	42	Bloodhound	0.4455
86408	110	French Bulldog	0.0163
86408	51	Boxer	0.5297
86415	153	Labrador Retriever	0.0189
86415	167	Miniature Pinscher	0.0235
86415	114	German Shepherd Dog	0.1656
86415	11	American Pitbull Terrier	0.2096
86415	32	Belgian Malinois	0.0232
86415	49	Boston Terrier	0.032
86415	51	Boxer	0.0354
86415	78	Chow Chow	0.0782
86415	61	Bulldog	0.0376
86415	214	Rottweiler	0.0178
86415	81	Cocker Spaniel	0.0173
86415	196	Poodle (Toy)	0.0649
86415	74	Chihuahua	0.0437
86415	141	Jack Russell Terrier	0.0267
86415	228	Shih Tzu	0.0121
86415	195	Poodle	0.0121
86415	33	Belgian Sheepdog	0.0143
86415	5	Alaskan Malamute	0.0139
86415	159	Lhasa Apso	0.0191
86416	115	German Shorthaired Pointer	0.9987
86425	11	American Pitbull Terrier	0.0425
86425	27	Beagle	0.0136
86425	269	Wire Fox Terrier	0.0625
86425	276	Yorkshire Terrier	0.0237
86425	141	Jack Russell Terrier	0.7364
86425	267	West Highland White Terrier	0.0146
86439	268	Whippet	0.9989
86465	92	Doberman Pinscher	0.0112
86465	153	Labrador Retriever	0.0287
86465	196	Poodle (Toy)	0.0146
86465	11	American Pitbull Terrier	0.2669
86465	16	Australian Cattle Dog	0.0135
86465	114	German Shepherd Dog	0.2553
86465	214	Rottweiler	0.0422
86465	78	Chow Chow	0.0571
86465	230	Siberian Husky	0.0144
86465	262	Village Dog	0.0301
86465	33	Belgian Sheepdog	0.0116
86465	245	Staffordshire Bull Terrier	0.0472
86465	32	Belgian Malinois	0.073
86465	158	Leonberger	0.0105
86465	164	Mastiff	0.0114
86465	62	Bullmastiff	0.0181
86476	153	Labrador Retriever	0.0175
86476	11	American Pitbull Terrier	0.0155
86476	78	Chow Chow	0.0282
86476	82	Collie	0.0173
86476	114	German Shepherd Dog	0.6583
86476	214	Rottweiler	0.0146
86476	230	Siberian Husky	0.0279
86476	120	Golden Retriever	0.0258
86476	18	Australian Shepherd	0.01
86476	61	Bulldog	0.0141
86476	16	Australian Cattle Dog	0.0183
86476	140	Italian Greyhound	0.0103
86476	36	Berger Picard	0.0175
86524	82	Collie	0.9989
86537	81	Cocker Spaniel	0.0192
86537	74	Chihuahua	0.1828
86537	168	Miniature Schnauzer	0.0209
86537	87	Dachshund	0.0468
86537	49	Boston Terrier	0.0689
86537	78	Chow Chow	0.0153
86537	27	Beagle	0.445
86537	141	Jack Russell Terrier	0.0606
86537	212	Rhodesian Ridgeback	0.0181
86537	25	Basset Hound	0.0236
86552	18	Australian Shepherd	0.9546
86552	46	Border Collie	0.0261
86559	114	German Shepherd Dog	0.9038
86559	18	Australian Shepherd	0.0143
86559	36	Berger Picard	0.0118
86619	11	American Pitbull Terrier	0.0435
86619	25	Basset Hound	0.0663
86619	27	Beagle	0.2803
86619	42	Bloodhound	0.0895
86619	87	Dachshund	0.0376
86619	141	Jack Russell Terrier	0.0445
86619	276	Yorkshire Terrier	0.0285
86619	214	Rottweiler	0.0132
86619	16	Australian Cattle Dog	0.0153
86619	46	Border Collie	0.0279
86619	115	German Shorthaired Pointer	0.0226
86619	202	Portuguese Water Dog	0.0106
86619	49	Boston Terrier	0.011
86619	154	Lagotto Romagnolo	0.0108
86619	73	Chesapeake Bay Retriever	0.0199
86619	120	Golden Retriever	0.0134
86619	33	Belgian Sheepdog	0.023
86619	92	Doberman Pinscher	0.0133
86619	123	Great Dane	0.015
86619	140	Italian Greyhound	0.012
86619	51	Boxer	0.0103
86619	268	Whippet	0.0121
86624	195	Poodle	0.9988
86654	120	Golden Retriever	0.9597
86654	121	Gordon Setter	0.012
86657	120	Golden Retriever	0.015
86657	153	Labrador Retriever	0.159
86657	212	Rhodesian Ridgeback	0.0136
86657	114	German Shepherd Dog	0.0771
86657	11	American Pitbull Terrier	0.1573
86657	18	Australian Shepherd	0.029
86657	28	Bearded Collie	0.0103
86657	51	Boxer	0.026
86657	78	Chow Chow	0.0277
86657	100	English Setter	0.021
86657	115	German Shorthaired Pointer	0.017
86657	123	Great Dane	0.0204
86657	214	Rottweiler	0.1661
86657	245	Staffordshire Bull Terrier	0.0419
86657	27	Beagle	0.0179
86657	230	Siberian Husky	0.0511
86657	195	Poodle	0.0129
86657	62	Bullmastiff	0.0133
86657	57	Brittany	0.0143
86657	158	Leonberger	0.0109
86658	196	Poodle (Toy)	0.9987
86663	120	Golden Retriever	0.2841
86663	195	Poodle	0.7067
86666	120	Golden Retriever	0.0134
86666	46	Border Collie	0.0453
86666	11	American Pitbull Terrier	0.0388
86666	18	Australian Shepherd	0.4682
86666	32	Belgian Malinois	0.0191
86666	49	Boston Terrier	0.0126
86666	87	Dachshund	0.0172
86666	226	Shetland Sheepdog	0.0548
86666	276	Yorkshire Terrier	0.0141
86666	81	Cocker Spaniel	0.0397
86666	101	English Springer Spaniel	0.0103
86666	196	Poodle (Toy)	0.0312
86666	263	Vizsla	0.0128
86666	74	Chihuahua	0.0504
86666	82	Collie	0.0402
86666	186	Pembroke Welsh Corgi	0.0113
86672	101	English Springer Spaniel	0.9989
86675	120	Golden Retriever	0.0161
86675	153	Labrador Retriever	0.3637
86675	46	Border Collie	0.0626
86675	114	German Shepherd Dog	0.0256
86675	11	American Pitbull Terrier	0.0182
86675	18	Australian Shepherd	0.0178
86675	87	Dachshund	0.0172
86675	92	Doberman Pinscher	0.0106
86675	115	German Shorthaired Pointer	0.032
86675	214	Rottweiler	0.0273
86675	27	Beagle	0.0634
86675	230	Siberian Husky	0.1014
86675	74	Chihuahua	0.0402
86675	124	Great Pyrenees	0.0348
86675	98	English Cocker Spaniel	0.0139
86675	161	Maltese	0.0128
86679	194	Pomeranian	0.0147
86679	276	Yorkshire Terrier	0.0145
86679	81	Cocker Spaniel	0.0375
86679	196	Poodle (Toy)	0.0787
86679	74	Chihuahua	0.379
86679	141	Jack Russell Terrier	0.0193
86679	228	Shih Tzu	0.3212
86679	33	Belgian Sheepdog	0.0104
86679	25	Basset Hound	0.0123
86688	120	Golden Retriever	0.9988
86695	114	German Shepherd Dog	0.9902
86696	167	Miniature Pinscher	0.0286
86696	46	Border Collie	0.0144
86696	11	American Pitbull Terrier	0.0295
86696	18	Australian Shepherd	0.0105
86696	87	Dachshund	0.0202
86696	154	Lagotto Romagnolo	0.0166
86696	27	Beagle	0.0251
86696	194	Pomeranian	0.0216
86696	276	Yorkshire Terrier	0.0215
86696	81	Cocker Spaniel	0.0186
86696	196	Poodle (Toy)	0.0198
86696	74	Chihuahua	0.397
86696	75	Chinese Crested	0.016
86696	141	Jack Russell Terrier	0.0946
86696	204	Pug	0.024
86696	228	Shih Tzu	0.0922
86696	195	Poodle	0.0167
86696	36	Berger Picard	0.0143
867	87	Dachshund	0.9988
86722	114	German Shepherd Dog	0.9244
86722	245	Staffordshire Bull Terrier	0.0311
86729	51	Boxer	0.2234
86729	153	Labrador Retriever	0.0819
86729	11	American Pitbull Terrier	0.0219
86729	18	Australian Shepherd	0.0384
86729	46	Border Collie	0.0995
86729	78	Chow Chow	0.0474
86729	82	Collie	0.0248
86729	87	Dachshund	0.0183
86729	114	German Shepherd Dog	0.0459
86729	214	Rottweiler	0.0103
86729	120	Golden Retriever	0.0836
86729	27	Beagle	0.0386
86729	25	Basset Hound	0.0163
86729	28	Bearded Collie	0.0144
86729	115	German Shorthaired Pointer	0.019
86729	141	Jack Russell Terrier	0.0116
86729	180	Nova Scotia Duck Tolling Retriever	0.0123
86729	262	Village Dog	0.0185
86729	164	Mastiff	0.0138
86729	73	Chesapeake Bay Retriever	0.0101
86729	38	Bichon Frise	0.0196
86729	280	English Shepherd	0.0128
86740	25	Basset Hound	0.9988
8675	276	Yorkshire Terrier	0.3314
8675	228	Shih Tzu	0.501
8675	161	Maltese	0.1663
86765	153	Labrador Retriever	0.5246
86765	16	Australian Cattle Dog	0.0294
86765	114	German Shepherd Dog	0.0234
86765	11	American Pitbull Terrier	0.023
86765	78	Chow Chow	0.0208
86765	87	Dachshund	0.0217
86765	214	Rottweiler	0.121
86765	27	Beagle	0.0187
86765	141	Jack Russell Terrier	0.0171
86765	181	Old English Sheepdog	0.0183
86765	204	Pug	0.0107
86765	228	Shih Tzu	0.0136
86788	18	Australian Shepherd	0.0185
86788	51	Boxer	0.0205
86788	78	Chow Chow	0.0336
86788	114	German Shepherd Dog	0.0373
86788	120	Golden Retriever	0.5414
86788	214	Rottweiler	0.0138
86788	196	Poodle (Toy)	0.0121
86788	16	Australian Cattle Dog	0.0163
86788	74	Chihuahua	0.0251
86788	115	German Shorthaired Pointer	0.0157
86788	255	Tibetan Terrier	0.0113
86788	32	Belgian Malinois	0.0104
86788	73	Chesapeake Bay Retriever	0.0127
86788	262	Village Dog	0.0855
86788	4	Akita	0.0216
86795	153	Labrador Retriever	0.0148
86795	212	Rhodesian Ridgeback	0.0165
86795	11	American Pitbull Terrier	0.33
86795	49	Boston Terrier	0.0124
86795	51	Boxer	0.0335
86795	78	Chow Chow	0.0393
86795	87	Dachshund	0.0839
86795	61	Bulldog	0.0434
86795	123	Great Dane	0.0101
86795	154	Lagotto Romagnolo	0.015
86795	214	Rottweiler	0.0118
86795	263	Vizsla	0.0111
86795	74	Chihuahua	0.1623
86795	141	Jack Russell Terrier	0.0114
86795	228	Shih Tzu	0.0101
86795	42	Bloodhound	0.0102
86795	130	Havanese	0.0218
86795	262	Village Dog	0.0151
86795	140	Italian Greyhound	0.0153
86808	181	Old English Sheepdog	0.4829
86808	195	Poodle	0.5159
86821	153	Labrador Retriever	0.33
86821	16	Australian Cattle Dog	0.2381
86821	46	Border Collie	0.0285
86821	114	German Shepherd Dog	0.0227
86821	11	American Pitbull Terrier	0.0161
86821	18	Australian Shepherd	0.0316
86821	78	Chow Chow	0.0117
86821	87	Dachshund	0.0275
86821	154	Lagotto Romagnolo	0.0261
86821	226	Shetland Sheepdog	0.0195
86821	173	Newfoundland	0.0135
86821	81	Cocker Spaniel	0.0105
86821	74	Chihuahua	0.013
86821	141	Jack Russell Terrier	0.049
86821	3	Airedale Terrier	0.0114
86821	267	West Highland White Terrier	0.0115
86821	140	Italian Greyhound	0.0115
86821	25	Basset Hound	0.0175
86831	51	Boxer	0.9987
86846	11	American Pitbull Terrier	0.0166
86846	18	Australian Shepherd	0.1545
86846	46	Border Collie	0.6498
86846	126	Greyhound	0.0175
86846	16	Australian Cattle Dog	0.057
86846	226	Shetland Sheepdog	0.0199
86846	267	West Highland White Terrier	0.0131
86861	46	Border Collie	0.0217
86861	114	German Shepherd Dog	0.0201
86861	11	American Pitbull Terrier	0.4026
86861	61	Bulldog	0.0292
86861	181	Old English Sheepdog	0.4402
86861	126	Greyhound	0.0103
86861	110	French Bulldog	0.0174
86868	226	Shetland Sheepdog	0.9988
86880	27	Beagle	0.0145
86880	276	Yorkshire Terrier	0.0475
86880	81	Cocker Spaniel	0.0113
86880	226	Shetland Sheepdog	0.014
86880	196	Poodle (Toy)	0.4243
86880	74	Chihuahua	0.0152
86880	161	Maltese	0.3464
86880	228	Shih Tzu	0.0339
86881	11	American Pitbull Terrier	0.2167
86881	27	Beagle	0.1168
86881	87	Dachshund	0.0201
86881	141	Jack Russell Terrier	0.0461
86881	230	Siberian Husky	0.0712
86881	276	Yorkshire Terrier	0.0232
86881	114	German Shepherd Dog	0.0142
86881	214	Rottweiler	0.0472
86881	196	Poodle (Toy)	0.0578
86881	46	Border Collie	0.0123
86881	49	Boston Terrier	0.051
86881	154	Lagotto Romagnolo	0.0102
86881	81	Cocker Spaniel	0.0508
86881	18	Australian Shepherd	0.0502
86881	78	Chow Chow	0.0409
86881	82	Collie	0.0102
86881	120	Golden Retriever	0.0176
86881	33	Belgian Sheepdog	0.0156
86881	61	Bulldog	0.017
86890	11	American Pitbull Terrier	0.0563
86890	18	Australian Shepherd	0.0328
86890	46	Border Collie	0.0161
86890	51	Boxer	0.0121
86890	78	Chow Chow	0.0204
86890	114	German Shepherd Dog	0.1509
86890	153	Labrador Retriever	0.0392
86890	202	Portuguese Water Dog	0.0278
86890	82	Collie	0.0103
86890	92	Doberman Pinscher	0.0231
86890	141	Jack Russell Terrier	0.0155
86890	154	Lagotto Romagnolo	0.0103
86890	195	Poodle	0.0127
86890	214	Rottweiler	0.0193
86890	196	Poodle (Toy)	0.0209
86890	74	Chihuahua	0.0737
86890	276	Yorkshire Terrier	0.0184
86890	100	English Setter	0.0117
86890	263	Vizsla	0.0234
86890	81	Cocker Spaniel	0.0179
86890	32	Belgian Malinois	0.0611
86890	245	Staffordshire Bull Terrier	0.0381
86890	16	Australian Cattle Dog	0.0434
86890	183	Papillon	0.0101
86890	246	Standard Schnauzer	0.0106
86890	167	Miniature Pinscher	0.0149
86890	168	Miniature Schnauzer	0.0102
86890	264	Weimaraner	0.0133
86892	123	Great Dane	0.0112
86892	276	Yorkshire Terrier	0.1286
86892	196	Poodle (Toy)	0.7249
86892	74	Chihuahua	0.0338
86892	70	Cavalier King Charles Spaniel	0.039
8690	212	Rhodesian Ridgeback	0.9989
86907	212	Rhodesian Ridgeback	0.0219
86907	16	Australian Cattle Dog	0.0132
86907	114	German Shepherd Dog	0.0137
86907	11	American Pitbull Terrier	0.0138
86907	18	Australian Shepherd	0.0164
86907	87	Dachshund	0.0379
86907	50	Bouvier des Flandres	0.0148
86907	196	Poodle (Toy)	0.3929
86907	263	Vizsla	0.0155
86907	74	Chihuahua	0.1199
86907	82	Collie	0.0217
86907	202	Portuguese Water Dog	0.0107
86907	204	Pug	0.0106
86907	33	Belgian Sheepdog	0.0122
86907	158	Leonberger	0.0149
86907	168	Miniature Schnauzer	0.0617
86907	246	Standard Schnauzer	0.0145
86914	87	Dachshund	0.9988
86924	101	English Springer Spaniel	0.9989
86940	228	Shih Tzu	0.1385
86940	38	Bichon Frise	0.8603
86990	230	Siberian Husky	0.0232
86990	11	American Pitbull Terrier	0.3021
86990	46	Border Collie	0.0673
86990	78	Chow Chow	0.0241
86990	114	German Shepherd Dog	0.0245
86990	153	Labrador Retriever	0.0645
86990	262	Village Dog	0.0593
86990	214	Rottweiler	0.1876
86990	73	Chesapeake Bay Retriever	0.0118
86990	227	Shiba Inu	0.0113
86990	110	French Bulldog	0.0113
86990	16	Australian Cattle Dog	0.0185
86990	76	Chinese Shar-Pei	0.1097
870	81	Cocker Spaniel	0.5139
870	38	Bichon Frise	0.4848
8700	74	Chihuahua	0.9031
8700	276	Yorkshire Terrier	0.0255
8700	196	Poodle (Toy)	0.0115
8700	115	German Shorthaired Pointer	0.0201
87007	120	Golden Retriever	0.0148
87007	11	American Pitbull Terrier	0.0165
87007	154	Lagotto Romagnolo	0.0247
87007	196	Poodle (Toy)	0.4121
87007	82	Collie	0.0126
87007	181	Old English Sheepdog	0.4733
87017	267	West Highland White Terrier	0.9975
87040	153	Labrador Retriever	0.9989
87042	11	American Pitbull Terrier	0.0189
87042	25	Basset Hound	0.0132
87042	27	Beagle	0.0166
87042	87	Dachshund	0.0443
87042	141	Jack Russell Terrier	0.0842
87042	153	Labrador Retriever	0.011
87042	223	Scottish Terrier	0.0123
87042	276	Yorkshire Terrier	0.4175
87042	196	Poodle (Toy)	0.1053
87042	115	German Shorthaired Pointer	0.0242
87042	202	Portuguese Water Dog	0.0114
87042	154	Lagotto Romagnolo	0.0179
87042	81	Cocker Spaniel	0.0111
87042	57	Brittany	0.0147
87042	75	Chinese Crested	0.0112
87042	183	Papillon	0.0164
87042	63	Cairn Terrier	0.0111
87049	11	American Pitbull Terrier	0.1284
87049	27	Beagle	0.0536
87049	42	Bloodhound	0.0153
87049	87	Dachshund	0.0253
87049	153	Labrador Retriever	0.0879
87049	230	Siberian Husky	0.0115
87049	276	Yorkshire Terrier	0.0296
87049	74	Chihuahua	0.1824
87049	16	Australian Cattle Dog	0.1646
87049	46	Border Collie	0.03
87049	226	Shetland Sheepdog	0.0161
87049	120	Golden Retriever	0.0113
87049	168	Miniature Schnauzer	0.0372
87049	123	Great Dane	0.0109
87049	51	Boxer	0.0245
87049	158	Leonberger	0.0158
87086	120	Golden Retriever	0.9987
87129	228	Shih Tzu	0.9989
87155	11	American Pitbull Terrier	0.0111
87155	120	Golden Retriever	0.2938
87155	153	Labrador Retriever	0.0139
87155	38	Bichon Frise	0.1429
87155	46	Border Collie	0.0103
87155	87	Dachshund	0.0194
87155	194	Pomeranian	0.0229
87155	246	Standard Schnauzer	0.0103
87155	196	Poodle (Toy)	0.18
87155	81	Cocker Spaniel	0.0306
87155	74	Chihuahua	0.0608
87155	202	Portuguese Water Dog	0.018
87155	228	Shih Tzu	0.0312
87155	32	Belgian Malinois	0.0122
87155	195	Poodle	0.0111
87157	212	Rhodesian Ridgeback	0.9989
87159	120	Golden Retriever	0.0124
87159	153	Labrador Retriever	0.016
87159	195	Poodle	0.0179
87159	92	Doberman Pinscher	0.0226
87159	123	Great Dane	0.0107
87159	276	Yorkshire Terrier	0.0205
87159	87	Dachshund	0.0516
87159	11	American Pitbull Terrier	0.0412
87159	18	Australian Shepherd	0.0132
87159	25	Basset Hound	0.0128
87159	27	Beagle	0.0422
87159	42	Bloodhound	0.0126
87159	46	Border Collie	0.0421
87159	74	Chihuahua	0.0102
87159	136	Irish Setter	0.0102
87159	33	Belgian Sheepdog	0.0177
87159	141	Jack Russell Terrier	0.0788
87159	154	Lagotto Romagnolo	0.0172
87159	158	Leonberger	0.0117
87159	181	Old English Sheepdog	0.0207
87159	32	Belgian Malinois	0.0225
87159	194	Pomeranian	0.0167
87159	126	Greyhound	0.0254
87159	239	Soft Coated Wheaten Terrier	0.0213
87159	268	Whippet	0.0151
87159	61	Bulldog	0.0169
87159	186	Pembroke Welsh Corgi	0.011
87159	179	Norwich Terrier	0.0269
87159	110	French Bulldog	0.0104
87159	47	Border Terrier	0.0194
87159	267	West Highland White Terrier	0.0127
87159	63	Cairn Terrier	0.0383
87159	223	Scottish Terrier	0.1613
87159	103	Entlebucher Mountain Dog	0.0103
87162	3	Airedale Terrier	0.0116
87162	81	Cocker Spaniel	0.0581
87162	74	Chihuahua	0.4545
87162	87	Dachshund	0.0517
87162	61	Bulldog	0.0117
87162	141	Jack Russell Terrier	0.0453
87162	168	Miniature Schnauzer	0.0813
87162	185	Pekingese	0.0127
87162	194	Pomeranian	0.0191
87162	196	Poodle (Toy)	0.1339
87162	276	Yorkshire Terrier	0.0132
87175	120	Golden Retriever	0.7545
87175	18	Australian Shepherd	0.0339
87175	46	Border Collie	0.1424
87175	230	Siberian Husky	0.0215
872	153	Labrador Retriever	0.4544
872	51	Boxer	0.012
872	78	Chow Chow	0.0305
872	114	German Shepherd Dog	0.3244
872	82	Collie	0.0136
872	77	Chinook	0.0264
872	92	Doberman Pinscher	0.0137
872	123	Great Dane	0.0104
872	158	Leonberger	0.0121
872	180	Nova Scotia Duck Tolling Retriever	0.0104
872	115	German Shorthaired Pointer	0.0115
87204	114	German Shepherd Dog	0.9988
87219	11	American Pitbull Terrier	0.0367
87219	18	Australian Shepherd	0.0271
87219	27	Beagle	0.2631
87219	46	Border Collie	0.0201
87219	87	Dachshund	0.0394
87219	153	Labrador Retriever	0.0279
87219	25	Basset Hound	0.0461
87219	42	Bloodhound	0.0548
87219	92	Doberman Pinscher	0.0109
87219	120	Golden Retriever	0.0149
87219	141	Jack Russell Terrier	0.011
87219	154	Lagotto Romagnolo	0.0114
87219	214	Rottweiler	0.016
87219	196	Poodle (Toy)	0.0597
87219	74	Chihuahua	0.0642
87219	276	Yorkshire Terrier	0.0502
87219	81	Cocker Spaniel	0.022
87219	32	Belgian Malinois	0.0338
87219	226	Shetland Sheepdog	0.0145
87219	73	Chesapeake Bay Retriever	0.0125
87219	239	Soft Coated Wheaten Terrier	0.0106
87224	196	Poodle (Toy)	0.0122
87224	51	Boxer	0.0115
87224	11	American Pitbull Terrier	0.0187
87224	18	Australian Shepherd	0.0256
87224	25	Basset Hound	0.0117
87224	27	Beagle	0.0145
87224	46	Border Collie	0.3963
87224	16	Australian Cattle Dog	0.2992
87224	49	Boston Terrier	0.0284
87224	88	Dalmatian	0.0115
87224	110	French Bulldog	0.0111
87224	115	German Shorthaired Pointer	0.0121
87226	196	Poodle (Toy)	0.9989
87233	11	American Pitbull Terrier	0.1002
87233	27	Beagle	0.0395
87233	87	Dachshund	0.0212
87233	141	Jack Russell Terrier	0.0187
87233	276	Yorkshire Terrier	0.021
87233	74	Chihuahua	0.0594
87233	114	German Shepherd Dog	0.015
87233	228	Shih Tzu	0.0188
87233	246	Standard Schnauzer	0.0156
87233	196	Poodle (Toy)	0.0401
87233	262	Village Dog	0.0229
87233	16	Australian Cattle Dog	0.0312
87233	32	Belgian Malinois	0.0152
87233	115	German Shorthaired Pointer	0.0129
87233	202	Portuguese Water Dog	0.0241
87233	226	Shetland Sheepdog	0.0224
87233	154	Lagotto Romagnolo	0.0242
87233	81	Cocker Spaniel	0.0451
87233	18	Australian Shepherd	0.0113
87233	28	Bearded Collie	0.0102
87233	78	Chow Chow	0.0632
87233	82	Collie	0.0129
87233	120	Golden Retriever	0.0344
87233	204	Pug	0.0183
87233	70	Cavalier King Charles Spaniel	0.0146
87233	88	Dalmatian	0.0347
87233	101	English Springer Spaniel	0.0227
87233	194	Pomeranian	0.029
87233	5	Alaskan Malamute	0.0151
87233	47	Border Terrier	0.0124
87234	27	Beagle	0.0128
87234	57	Brittany	0.054
87234	87	Dachshund	0.0152
87234	136	Irish Setter	0.0234
87234	153	Labrador Retriever	0.0128
87234	120	Golden Retriever	0.0239
87234	100	English Setter	0.6222
87234	115	German Shorthaired Pointer	0.0622
87234	154	Lagotto Romagnolo	0.0241
87234	263	Vizsla	0.0462
87234	70	Cavalier King Charles Spaniel	0.0153
87234	270	Wirehaired Pointing Griffon	0.021
87234	121	Gordon Setter	0.0346
87267	153	Labrador Retriever	0.0661
87267	11	American Pitbull Terrier	0.0256
87267	16	Australian Cattle Dog	0.0197
87267	74	Chihuahua	0.057
87267	120	Golden Retriever	0.0269
87267	87	Dachshund	0.0187
87267	196	Poodle (Toy)	0.0602
87267	78	Chow Chow	0.0206
87267	114	German Shepherd Dog	0.0108
87267	27	Beagle	0.4105
87267	141	Jack Russell Terrier	0.033
87267	18	Australian Shepherd	0.0195
87267	46	Border Collie	0.0264
87267	276	Yorkshire Terrier	0.016
87267	226	Shetland Sheepdog	0.0182
87267	115	German Shorthaired Pointer	0.0101
87267	263	Vizsla	0.0137
87268	226	Shetland Sheepdog	0.9989
87278	141	Jack Russell Terrier	0.5748
87278	269	Wire Fox Terrier	0.424
87294	11	American Pitbull Terrier	0.0142
87294	16	Australian Cattle Dog	0.0515
87294	74	Chihuahua	0.4587
87294	214	Rottweiler	0.0303
87294	87	Dachshund	0.0121
87294	154	Lagotto Romagnolo	0.0256
87294	228	Shih Tzu	0.0349
87294	196	Poodle (Toy)	0.0455
87294	49	Boston Terrier	0.01
87294	27	Beagle	0.1383
87294	276	Yorkshire Terrier	0.0118
87294	204	Pug	0.0145
87294	158	Leonberger	0.0102
87294	185	Pekingese	0.0293
87294	115	German Shorthaired Pointer	0.0105
87304	153	Labrador Retriever	0.9988
87319	168	Miniature Schnauzer	0.9989
87320	120	Golden Retriever	0.0117
87320	168	Miniature Schnauzer	0.0125
87320	11	American Pitbull Terrier	0.3463
87320	61	Bulldog	0.0104
87320	153	Labrador Retriever	0.0192
87320	173	Newfoundland	0.0137
87320	51	Boxer	0.0364
87320	49	Boston Terrier	0.0129
87320	114	German Shepherd Dog	0.3161
87320	214	Rottweiler	0.0263
87320	262	Village Dog	0.0135
